2.5649493574615367 2.4400607717762145053 
1.3862943611198906 1.3317465937656372487 
1.0986122886681098 0.90653859750990307693 
3.332204510175204 3.6131804873256720021 
2.0794415416798357 1.4036860857577608521 
2.9444389791664403 3.5809940419223689043 
1.9459101490553132 2.392374726587103178 
3.970291913552122 3.8575840217653291505 
2.6390573296152584 2.8376206799365204672 
3.4339872044851463 3.698307118976935176 
3.1780538303479458 3.160400315430820552 
2.1972245773362196 2.283891205916954732 
2.4849066497880004 2.7044601243393946368 
2.3978952727983707 2.7824924801390193683 
2.8903717578961645 3.2850639833223448806 
3.258096538021482 2.8588182844296155926 
1.6094379124341003 0.9951271985164882094 
3.1354942159291497 2.9311331373772095276 
2.995732273553991 3.3065706660267343683 
2.772588722239781 2.8547789153390287832 
2.4849066497880004 2.5865958240977822353 
3.828641396489095 3.6180926742121397974 
3.4965075614664802 3.155903855184827655 
2.9444389791664403 2.5608776784229833584 
2.5649493574615367 2.6093872243075384358 
