00.00	0.00
0.0 	0.0
0.0 	0.0
17.87   0.07
0.0 	0.0
18.69   0.05
18.03   0.04
0.0 	0.0
0.0 	0.0
0.0 	0.0
17.47   0.07
17.48   0.09
0.0 	0.0
0.0 	0.0
0.0 	0.0
0.0 	0.0
18.40   0.04
18.86 	0.63
18.09   0.11
0.0 	0.0
0.0 	0.0
0.0 	0.0
18.41   0.06
0.0 	0.0
0.0 	0.0
