2.8903717578961645 2.893560753952001846 
0.0 2.0449297905459182258 
1.0986122886681098 1.8024058227823060007 
4.007333185232471 4.084460937545897102 
1.791759469228055 1.6783617975674714878 
3.9318256327243257 3.8829822761553907475 
2.5649493574615367 2.6494006322602823994 
4.2626798770413155 4.2789032264586659296 
3.2188758248682006 3.0597126065616299891 
3.912023005428146 4.12667449467346481 
3.2188758248682006 3.5593951585610847234 
2.302585092994046 2.698790486369256652 
3.295836866004329 3.3695426356031582525 
3.4339872044851463 3.2612317794066161213 
3.9512437185814275 3.7210330475150579634 
2.995732273553991 3.1806589459954999228 
1.0986122886681098 1.537978243954171759 
3.58351893845611 3.467066751601449197 
4.0943445622221 3.6114731141232888673 
3.4339872044851463 3.0868652209031074143 
2.9444389791664403 3.0763531452786552069 
4.143134726391533 4.132688675948926007 
3.367295829986474 3.5239607911334078147 
3.2188758248682006 2.922178453354991425 
2.6390573296152584 2.9639051426177944126 
