  0.21243000E+02  0.12938000E-05
  0.21349000E+02  0.12921000E-05
  0.21456000E+02  0.12888000E-05
  0.21563000E+02  0.12848000E-05
  0.21671000E+02  0.12822000E-05
  0.21780000E+02  0.12815000E-05
  0.21888000E+02  0.12823000E-05
  0.21998000E+02  0.12840000E-05
  0.22108000E+02  0.12857000E-05
  0.22218000E+02  0.12870000E-05
  0.22330000E+02  0.12880000E-05
  0.22441000E+02  0.12891000E-05
  0.22553000E+02  0.12907000E-05
  0.22666000E+02  0.12925000E-05
  0.22779000E+02  0.12938000E-05
  0.22893000E+02  0.12933000E-05
  0.23008000E+02  0.12900000E-05
  0.23123000E+02  0.12850000E-05
  0.23239000E+02  0.12807000E-05
  0.23355000E+02  0.12794000E-05
  0.23471000E+02  0.12803000E-05
  0.23589000E+02  0.12812000E-05
  0.23707000E+02  0.12808000E-05
  0.23825000E+02  0.12797000E-05
  0.23944000E+02  0.12788000E-05
  0.24064000E+02  0.12785000E-05
  0.24184000E+02  0.12790000E-05
  0.24305000E+02  0.12809000E-05
  0.24427000E+02  0.12847000E-05
  0.24549000E+02  0.12906000E-05
  0.24672000E+02  0.12982000E-05
  0.24795000E+02  0.13048000E-05
  0.24919000E+02  0.13056000E-05
  0.25044000E+02  0.12995000E-05
  0.25169000E+02  0.12910000E-05
  0.25295000E+02  0.12844000E-05
  0.25421000E+02  0.12813000E-05
  0.25548000E+02  0.12812000E-05
  0.25676000E+02  0.12817000E-05
  0.25805000E+02  0.12821000E-05
  0.25934000E+02  0.12824000E-05
  0.26063000E+02  0.12833000E-05
  0.26194000E+02  0.12851000E-05
  0.26324000E+02  0.12853000E-05
  0.26456000E+02  0.12816000E-05
  0.26588000E+02  0.12770000E-05
  0.26721000E+02  0.12770000E-05
  0.26855000E+02  0.12804000E-05
  0.26989000E+02  0.12843000E-05
  0.27124000E+02  0.12861000E-05
  0.27260000E+02  0.12839000E-05
  0.27396000E+02  0.12787000E-05
  0.27533000E+02  0.12743000E-05
  0.27671000E+02  0.12742000E-05
  0.27809000E+02  0.12782000E-05
  0.27948000E+02  0.12848000E-05
  0.28088000E+02  0.12904000E-05
  0.28228000E+02  0.12912000E-05
  0.28369000E+02  0.12863000E-05
  0.28511000E+02  0.12790000E-05
  0.28654000E+02  0.12737000E-05
  0.28797000E+02  0.12728000E-05
  0.28941000E+02  0.12760000E-05
  0.29086000E+02  0.12803000E-05
  0.29231000E+02  0.12833000E-05
  0.29377000E+02  0.12847000E-05
  0.29524000E+02  0.12823000E-05
  0.29672000E+02  0.12773000E-05
  0.29820000E+02  0.12768000E-05
  0.29969000E+02  0.12821000E-05
  0.30119000E+02  0.12840000E-05
  0.30270000E+02  0.12806000E-05
  0.30421000E+02  0.12775000E-05
  0.30573000E+02  0.12774000E-05
  0.30726000E+02  0.12807000E-05
  0.30880000E+02  0.12832000E-05
  0.31034000E+02  0.12806000E-05
  0.31189000E+02  0.12764000E-05
  0.31345000E+02  0.12733000E-05
  0.31502000E+02  0.12723000E-05
  0.31660000E+02  0.12738000E-05
  0.31818000E+02  0.12741000E-05
  0.31977000E+02  0.12725000E-05
  0.32137000E+02  0.12724000E-05
  0.32297000E+02  0.12745000E-05
  0.32459000E+02  0.12792000E-05
  0.32621000E+02  0.12832000E-05
  0.32784000E+02  0.12809000E-05
  0.32948000E+02  0.12770000E-05
  0.33113000E+02  0.12791000E-05
  0.33279000E+02  0.12835000E-05
  0.33445000E+02  0.12816000E-05
  0.33612000E+02  0.12774000E-05
  0.33780000E+02  0.12811000E-05
  0.33949000E+02  0.12892000E-05
  0.34119000E+02  0.12906000E-05
  0.34290000E+02  0.12852000E-05
  0.34461000E+02  0.12789000E-05
  0.34633000E+02  0.12750000E-05
  0.34806000E+02  0.12759000E-05
  0.34980000E+02  0.12780000E-05
  0.35155000E+02  0.12773000E-05
  0.35331000E+02  0.12741000E-05
  0.35508000E+02  0.12758000E-05
  0.35685000E+02  0.12846000E-05
  0.35864000E+02  0.12921000E-05
  0.36043000E+02  0.12930000E-05
  0.36223000E+02  0.12851000E-05
  0.36404000E+02  0.12758000E-05
  0.36586000E+02  0.12786000E-05
  0.36769000E+02  0.12824000E-05
  0.36953000E+02  0.12809000E-05
  0.37138000E+02  0.12821000E-05
  0.37324000E+02  0.12898000E-05
  0.37510000E+02  0.13275000E-05
  0.37698000E+02  0.14729000E-05
  0.37886000E+02  0.18846000E-05
  0.38076000E+02  0.19036000E-05
  0.38266000E+02  0.19129000E-05
  0.38457000E+02  0.18952000E-05
  0.38650000E+02  0.18796000E-05
  0.38843000E+02  0.19136000E-05
  0.39037000E+02  0.18896000E-05
  0.39232000E+02  0.18886000E-05
  0.39429000E+02  0.14679000E-05
  0.39626000E+02  0.13243000E-05
  0.39824000E+02  0.12975000E-05
  0.40023000E+02  0.12995000E-05
  0.40223000E+02  0.13306000E-05
  0.40424000E+02  0.14704000E-05
  0.40626000E+02  0.18677000E-05
  0.40829000E+02  0.18922000E-05
  0.41034000E+02  0.18949000E-05
  0.41239000E+02  0.19115000E-05
  0.41445000E+02  0.18918000E-05
  0.41652000E+02  0.27209000E-05
  0.41860000E+02  0.26880000E-05
  0.42070000E+02  0.26991000E-05
  0.42280000E+02  0.19362000E-05
  0.42491000E+02  0.19231000E-05
  0.42704000E+02  0.14828000E-05
  0.42917000E+02  0.13518000E-05
  0.43132000E+02  0.14563000E-05
  0.43348000E+02  0.18595000E-05
  0.43564000E+02  0.18594000E-05
  0.43782000E+02  0.18792000E-05
  0.44001000E+02  0.19003000E-05
  0.44221000E+02  0.14707000E-05
  0.44442000E+02  0.13330000E-05
  0.44665000E+02  0.13178000E-05
  0.44888000E+02  0.13171000E-05
  0.45112000E+02  0.13127000E-05
  0.45338000E+02  0.13124000E-05
  0.45565000E+02  0.13087000E-05
  0.45792000E+02  0.13010000E-05
  0.46021000E+02  0.12957000E-05
  0.46251000E+02  0.13012000E-05
  0.46483000E+02  0.12959000E-05
  0.46715000E+02  0.12911000E-05
  0.46949000E+02  0.13114000E-05
  0.47183000E+02  0.14486000E-05
  0.47419000E+02  0.18816000E-05
  0.47656000E+02  0.18842000E-05
  0.47895000E+02  0.18950000E-05
  0.48134000E+02  0.18929000E-05
  0.48375000E+02  0.18867000E-05
  0.48617000E+02  0.18872000E-05
  0.48860000E+02  0.18857000E-05
  0.49104000E+02  0.18930000E-05
  0.49350000E+02  0.14314000E-05
  0.49596000E+02  0.13037000E-05
  0.49844000E+02  0.13017000E-05
  0.50094000E+02  0.13034000E-05
  0.50344000E+02  0.14285000E-05
  0.50596000E+02  0.18849000E-05
  0.50849000E+02  0.18872000E-05
  0.51103000E+02  0.18903000E-05
  0.51358000E+02  0.14012000E-05
  0.51615000E+02  0.12755000E-05
  0.51873000E+02  0.12733000E-05
  0.52133000E+02  0.12723000E-05
  0.52393000E+02  0.12711000E-05
  0.52655000E+02  0.12570000E-05
  0.52919000E+02  0.12610000E-05
  0.53183000E+02  0.12644000E-05
  0.53449000E+02  0.12515000E-05
  0.53716000E+02  0.12471000E-05
  0.53985000E+02  0.12515000E-05
  0.54255000E+02  0.12534000E-05
  0.54526000E+02  0.12339000E-05
  0.54799000E+02  0.12344000E-05
  0.55073000E+02  0.12428000E-05
  0.55348000E+02  0.12521000E-05
  0.55625000E+02  0.12539000E-05
  0.55903000E+02  0.12412000E-05
  0.56183000E+02  0.12335000E-05
  0.56463000E+02  0.12324000E-05
  0.56746000E+02  0.12405000E-05
  0.57029000E+02  0.12572000E-05
  0.57315000E+02  0.12535000E-05
  0.57601000E+02  0.12449000E-05
  0.57889000E+02  0.12364000E-05
  0.58179000E+02  0.12293000E-05
  0.58470000E+02  0.12323000E-05
  0.58762000E+02  0.12465000E-05
  0.59056000E+02  0.12331000E-05
  0.59351000E+02  0.12287000E-05
  0.59648000E+02  0.12355000E-05
  0.59946000E+02  0.12181000E-05
