  0.400000E+00  0.150000E+01  0.971233E+02  0.907533E-03  0.757292E+03  0.283222E-02  0.537374E+03  0.965634E+00  0.756833E+03  0.104108E+03  0.985592E+00  0.976859E-02  0.107752E-04  0.199468E+03  0.738901E-02  0.361587E-01  0.419449E-04  0.591613E+03  0.147234E-03  0.997030E+00  0.243674E-02  0.198791E+03  0.648428E+03  0.656409E+03  0.510633E+03  0.110467E+03  0.214016E+03  0.111511E+03
  0.422222E+00  0.150000E+01  0.988492E+02  0.102988E-02  0.757521E+03  0.319078E-02  0.534776E+03  0.963031E+00  0.757105E+03  0.104111E+03  0.985605E+00  0.975817E-02  0.120366E-04  0.199480E+03  0.738131E-02  0.361220E-01  0.469015E-04  0.592271E+03  0.146815E-03  0.996749E+00  0.271949E-02  0.198807E+03  0.648425E+03  0.656408E+03  0.510551E+03  0.110465E+03  0.214011E+03  0.106757E+03
  0.444444E+00  0.150000E+01  0.100623E+03  0.116104E-02  0.757768E+03  0.357088E-02  0.532310E+03  0.960402E+00  0.757395E+03  0.104115E+03  0.985619E+00  0.974710E-02  0.133640E-04  0.199492E+03  0.737312E-02  0.360830E-01  0.521227E-04  0.592967E+03  0.146374E-03  0.996453E+00  0.301750E-02  0.198823E+03  0.648423E+03  0.656407E+03  0.510463E+03  0.110464E+03  0.214007E+03  0.102191E+03
  0.466667E+00  0.150000E+01  0.102441E+03  0.130096E-02  0.758032E+03  0.397167E-02  0.529980E+03  0.957745E+00  0.757705E+03  0.104118E+03  0.985633E+00  0.973537E-02  0.147555E-04  0.199505E+03  0.736445E-02  0.360416E-01  0.576005E-04  0.593701E+03  0.145911E-03  0.996141E+00  0.333058E-02  0.198840E+03  0.648421E+03  0.656406E+03  0.510369E+03  0.110462E+03  0.214002E+03  0.978161E+02
  0.488889E+00  0.150000E+01  0.104301E+03  0.144952E-02  0.758314E+03  0.439208E-02  0.527793E+03  0.955058E+00  0.758035E+03  0.104122E+03  0.985649E+00  0.972297E-02  0.162088E-04  0.199518E+03  0.735526E-02  0.359977E-01  0.633257E-04  0.594475E+03  0.145426E-03  0.995815E+00  0.365851E-02  0.198858E+03  0.648418E+03  0.656405E+03  0.510270E+03  0.110460E+03  0.213997E+03  0.936319E+02
  0.511111E+00  0.150000E+01  0.106200E+03  0.160652E-02  0.758616E+03  0.483076E-02  0.525753E+03  0.952338E+00  0.758386E+03  0.104125E+03  0.985666E+00  0.970986E-02  0.177212E-04  0.199532E+03  0.734554E-02  0.359512E-01  0.692870E-04  0.595287E+03  0.144920E-03  0.995474E+00  0.400105E-02  0.198876E+03  0.648415E+03  0.656404E+03  0.510166E+03  0.110458E+03  0.213991E+03  0.896363E+02
  0.533333E+00  0.150000E+01  0.108137E+03  0.177170E-02  0.758937E+03  0.528614E-02  0.523866E+03  0.949581E+00  0.758758E+03  0.104129E+03  0.985683E+00  0.969603E-02  0.192898E-04  0.199546E+03  0.733526E-02  0.359022E-01  0.754722E-04  0.596139E+03  0.144393E-03  0.995119E+00  0.435788E-02  0.198895E+03  0.648412E+03  0.656403E+03  0.510055E+03  0.110457E+03  0.213985E+03  0.858251E+02
  0.400000E+00  0.155556E+01  0.957253E+02  0.135271E-02  0.721064E+03  0.456296E-02  0.494189E+03  0.968842E+00  0.720799E+03  0.103894E+03  0.984110E+00  0.108400E-01  0.164979E-04  0.198609E+03  0.824660E-02  0.401639E-01  0.657454E-04  0.568199E+03  0.184964E-03  0.996600E+00  0.273514E-02  0.197868E+03  0.648569E+03  0.656439E+03  0.516001E+03  0.110755E+03  0.213774E+03  0.112166E+03
  0.422222E+00  0.155556E+01  0.972446E+02  0.153768E-02  0.721293E+03  0.515690E-02  0.491497E+03  0.966494E+00  0.721088E+03  0.103897E+03  0.984123E+00  0.108285E-01  0.184447E-04  0.198620E+03  0.823866E-02  0.401236E-01  0.735956E-04  0.568878E+03  0.184394E-03  0.996283E+00  0.305356E-02  0.197885E+03  0.648567E+03  0.656438E+03  0.515920E+03  0.110754E+03  0.213770E+03  0.107928E+03
  0.444444E+00  0.155556E+01  0.988036E+02  0.173643E-02  0.721538E+03  0.578809E-02  0.488942E+03  0.964124E+00  0.721398E+03  0.103901E+03  0.984137E+00  0.108162E-01  0.204952E-04  0.198632E+03  0.823021E-02  0.400807E-01  0.818744E-04  0.569596E+03  0.183795E-03  0.995950E+00  0.338928E-02  0.197902E+03  0.648565E+03  0.656438E+03  0.515835E+03  0.110752E+03  0.213765E+03  0.103830E+03
  0.466667E+00  0.155556E+01  0.100400E+03  0.194892E-02  0.721800E+03  0.645488E-02  0.486529E+03  0.961730E+00  0.721728E+03  0.103904E+03  0.984153E+00  0.108032E-01  0.226463E-04  0.198645E+03  0.822126E-02  0.400353E-01  0.905688E-04  0.570353E+03  0.183166E-03  0.995599E+00  0.374209E-02  0.197921E+03  0.648563E+03  0.656437E+03  0.515744E+03  0.110750E+03  0.213760E+03  0.998788E+02
  0.488889E+00  0.155556E+01  0.102031E+03  0.217504E-02  0.722081E+03  0.715514E-02  0.484263E+03  0.959309E+00  0.722079E+03  0.103907E+03  0.984169E+00  0.107895E-01  0.248944E-04  0.198658E+03  0.821177E-02  0.399871E-01  0.996637E-04  0.571150E+03  0.182508E-03  0.995231E+00  0.411174E-02  0.197940E+03  0.648560E+03  0.656436E+03  0.515647E+03  0.110749E+03  0.213755E+03  0.960751E+02
  0.511111E+00  0.155556E+01  0.103695E+03  0.241452E-02  0.722381E+03  0.788618E-02  0.482151E+03  0.956859E+00  0.722452E+03  0.103911E+03  0.984186E+00  0.107749E-01  0.272353E-04  0.198672E+03  0.820173E-02  0.399362E-01  0.109141E-03  0.571987E+03  0.181822E-03  0.994848E+00  0.449793E-02  0.197960E+03  0.648558E+03  0.656435E+03  0.515545E+03  0.110747E+03  0.213749E+03  0.924191E+02
  0.533333E+00  0.155556E+01  0.105390E+03  0.266698E-02  0.722699E+03  0.864474E-02  0.480196E+03  0.954377E+00  0.722845E+03  0.103915E+03  0.984204E+00  0.107596E-01  0.296641E-04  0.198686E+03  0.819110E-02  0.398824E-01  0.118980E-03  0.572865E+03  0.181107E-03  0.994448E+00  0.490034E-02  0.197980E+03  0.648555E+03  0.656434E+03  0.515438E+03  0.110745E+03  0.213744E+03  0.889087E+02
  0.555556E+00  0.155556E+01  0.107115E+03  0.293192E-02  0.723038E+03  0.942718E-02  0.478405E+03  0.951858E+00  0.723260E+03  0.103918E+03  0.984223E+00  0.107435E-01  0.321755E-04  0.198700E+03  0.817987E-02  0.398256E-01  0.129157E-03  0.573783E+03  0.180365E-03  0.994032E+00  0.531856E-02  0.198002E+03  0.648552E+03  0.656433E+03  0.515324E+03  0.110743E+03  0.213737E+03  0.855407E+02
  0.400000E+00  0.161111E+01  0.942261E+02  0.194452E-02  0.690345E+03  0.727613E-02  0.457077E+03  0.971586E+00  0.690362E+03  0.103703E+03  0.982675E+00  0.118905E-01  0.242640E-04  0.197823E+03  0.908583E-02  0.441036E-01  0.991703E-04  0.548232E+03  0.226039E-03  0.996155E+00  0.303682E-02  0.197024E+03  0.648686E+03  0.656467E+03  0.520580E+03  0.111020E+03  0.213546E+03  0.113613E+03
  0.422222E+00  0.161111E+01  0.955064E+02  0.221391E-02  0.690560E+03  0.825533E-02  0.454294E+03  0.969460E+00  0.690666E+03  0.103706E+03  0.982688E+00  0.118779E-01  0.271519E-04  0.197834E+03  0.907808E-02  0.440603E-01  0.111146E-03  0.548932E+03  0.225291E-03  0.995803E+00  0.339153E-02  0.197042E+03  0.648684E+03  0.656466E+03  0.520501E+03  0.111018E+03  0.213542E+03  0.109946E+03
  0.444444E+00  0.161111E+01  0.968160E+02  0.250394E-02  0.690789E+03  0.929914E-02  0.451654E+03  0.967314E+00  0.690990E+03  0.103709E+03  0.982702E+00  0.118646E-01  0.301965E-04  0.197846E+03  0.906984E-02  0.440144E-01  0.123792E-03  0.549672E+03  0.224504E-03  0.995431E+00  0.376564E-02  0.197061E+03  0.648682E+03  0.656465E+03  0.520418E+03  0.111016E+03  0.213537E+03  0.106381E+03
  0.466667E+00  0.161111E+01  0.981525E+02  0.281463E-02  0.691036E+03  0.104044E-01  0.449160E+03  0.965147E+00  0.691335E+03  0.103712E+03  0.982717E+00  0.118505E-01  0.333932E-04  0.197858E+03  0.906109E-02  0.439655E-01  0.137089E-03  0.550453E+03  0.223678E-03  0.995041E+00  0.415891E-02  0.197081E+03  0.648680E+03  0.656464E+03  0.520329E+03  0.111015E+03  0.213532E+03  0.102923E+03
  0.488889E+00  0.161111E+01  0.995143E+02  0.314585E-02  0.691300E+03  0.115669E-01  0.446819E+03  0.962958E+00  0.691702E+03  0.103715E+03  0.982733E+00  0.118356E-01  0.367365E-04  0.197870E+03  0.905180E-02  0.439138E-01  0.151011E-03  0.551275E+03  0.222815E-03  0.994632E+00  0.457107E-02  0.197102E+03  0.648678E+03  0.656464E+03  0.520235E+03  0.111013E+03  0.213527E+03  0.995737E+02
  0.511111E+00  0.161111E+01  0.100900E+03  0.349730E-02  0.691583E+03  0.127813E-01  0.444636E+03  0.960744E+00  0.692091E+03  0.103719E+03  0.982750E+00  0.118198E-01  0.402200E-04  0.197883E+03  0.904194E-02  0.438591E-01  0.165532E-03  0.552138E+03  0.221915E-03  0.994204E+00  0.500178E-02  0.197123E+03  0.648675E+03  0.656463E+03  0.520136E+03  0.111011E+03  0.213521E+03  0.963337E+02
  0.533333E+00  0.161111E+01  0.102309E+03  0.386847E-02  0.691885E+03  0.140411E-01  0.442617E+03  0.958502E+00  0.692503E+03  0.103722E+03  0.982768E+00  0.118032E-01  0.438362E-04  0.197897E+03  0.903149E-02  0.438012E-01  0.180617E-03  0.553042E+03  0.220978E-03  0.993758E+00  0.545065E-02  0.197145E+03  0.648672E+03  0.656462E+03  0.520030E+03  0.111009E+03  0.213515E+03  0.932020E+02
  0.555556E+00  0.161111E+01  0.103741E+03  0.425866E-02  0.692208E+03  0.153386E-01  0.440768E+03  0.956227E+00  0.692939E+03  0.103726E+03  0.982787E+00  0.117857E-01  0.475769E-04  0.197911E+03  0.902041E-02  0.437402E-01  0.196229E-03  0.553988E+03  0.220005E-03  0.993295E+00  0.591724E-02  0.197169E+03  0.648670E+03  0.656461E+03  0.519920E+03  0.111007E+03  0.213509E+03  0.901761E+02
