  0.499793E+00  0.000000E+00  0.686789E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.842370E+01  0.933404E+02  0.121233E+03  0.257302E+04  0.257313E+04  0.359566E+01  0.119988E+03  0.237299E+03  0.396838E+03  0.416732E+03  0.233980E+03  0.411138E+03  0.918660E+03  0.110382E+04  0.102154E+04  0.101757E+04  0.200167E+03  0.209079E+03  0.190330E+03
  0.499793E+00  0.000000E+00  0.727986E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.332693E+02  0.828365E+02  0.131661E+03  0.257225E+04  0.257238E+04  0.330249E+01  0.120069E+03  0.237583E+03  0.396695E+03  0.416449E+03  0.234273E+03  0.410834E+03  0.918246E+03  0.110384E+04  0.102106E+04  0.101801E+04  0.199517E+03  0.209744E+03  0.190281E+03
  0.499793E+00  0.000000E+00  0.755368E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.416691E+02  0.727110E+02  0.139200E+03  0.257187E+04  0.257200E+04  0.312593E+01  0.120118E+03  0.237755E+03  0.396607E+03  0.416277E+03  0.234451E+03  0.410648E+03  0.917999E+03  0.110385E+04  0.102078E+04  0.101828E+04  0.199081E+03  0.210183E+03  0.190253E+03
  0.499793E+00  0.000000E+00  0.701522E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.213215E+02  0.906704E+02  0.124428E+03  0.257275E+04  0.257286E+04  0.348675E+01  0.120018E+03  0.237404E+03  0.396785E+03  0.416627E+03  0.234088E+03  0.411026E+03  0.918514E+03  0.110384E+04  0.102136E+04  0.101773E+04  0.199936E+03  0.209317E+03  0.190311E+03
  0.499793E+00  0.000000E+00  0.697615E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.188248E+02  0.915486E+02  0.123475E+03  0.257282E+04  0.257294E+04  0.351517E+01  0.120010E+03  0.237376E+03  0.396799E+03  0.416655E+03  0.234060E+03  0.411055E+03  0.918553E+03  0.110384E+04  0.102141E+04  0.101769E+04  0.199997E+03  0.209254E+03  0.190316E+03
  0.499793E+00  0.000000E+00  0.703532E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.224893E+02  0.901814E+02  0.124939E+03  0.257271E+04  0.257283E+04  0.347225E+01  0.120022E+03  0.237418E+03  0.396778E+03  0.416613E+03  0.234103E+03  0.411011E+03  0.918494E+03  0.110384E+04  0.102134E+04  0.101775E+04  0.199904E+03  0.209350E+03  0.190309E+03
  0.499793E+00  0.000000E+00  0.689198E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.116080E+02  0.930384E+02  0.121667E+03  0.257297E+04  0.257309E+04  0.357753E+01  0.119993E+03  0.237316E+03  0.396830E+03  0.416715E+03  0.233998E+03  0.411119E+03  0.918637E+03  0.110383E+04  0.102151E+04  0.101760E+04  0.200130E+03  0.209118E+03  0.190327E+03
  0.499793E+00  0.000000E+00  0.707723E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.247297E+02  0.890910E+02  0.126038E+03  0.257263E+04  0.257274E+04  0.344230E+01  0.120030E+03  0.237447E+03  0.396763E+03  0.416585E+03  0.234133E+03  0.410979E+03  0.918452E+03  0.110384E+04  0.102129E+04  0.101780E+04  0.199838E+03  0.209417E+03  0.190304E+03
  0.499793E+00  0.000000E+00  0.715592E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.284080E+02  0.868301E+02  0.128184E+03  0.257245E+04  0.257258E+04  0.338704E+01  0.120045E+03  0.237500E+03  0.396736E+03  0.416531E+03  0.234188E+03  0.410922E+03  0.918368E+03  0.110384E+04  0.102120E+04  0.101788E+04  0.199713E+03  0.209544E+03  0.190295E+03
  0.499793E+00  0.000000E+00  0.768991E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.450966E+02  0.670950E+02  0.142754E+03  0.257171E+04  0.257184E+04  0.304299E+01  0.120141E+03  0.237837E+03  0.396565E+03  0.416195E+03  0.234536E+03  0.410561E+03  0.917887E+03  0.110386E+04  0.102064E+04  0.101841E+04  0.198864E+03  0.210400E+03  0.190240E+03
  0.499793E+00  0.000000E+00  0.701654E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.214001E+02  0.906392E+02  0.124461E+03  0.257275E+04  0.257286E+04  0.348580E+01  0.120018E+03  0.237405E+03  0.396785E+03  0.416626E+03  0.234089E+03  0.411025E+03  0.918513E+03  0.110384E+04  0.102136E+04  0.101773E+04  0.199933E+03  0.209319E+03  0.190311E+03
  0.499793E+00  0.000000E+00  0.789594E+01  0.373538E+03  0.248401E+03  0.259611E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.259434E+04  0.863261E+02  0.150000E+04  0.100000E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.496485E+02  0.577549E+02  0.147832E+03  0.257148E+04  0.257161E+04  0.292332E+01  0.120174E+03  0.237955E+03  0.396505E+03  0.416077E+03  0.234658E+03  0.410433E+03  0.917730E+03  0.110389E+04  0.102045E+04  0.101860E+04  0.198533E+03  0.210729E+03  0.190222E+03
