  0.643792E+01  0.124201E+03  0.248401E+03  0.745203E+03  0.150000E+04  0.150000E+04  0.150000E+04  0.150000E+04  0.200000E+03  0.200000E+03  0.200000E+03  0.200000E+03  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.499793E+00  0.000000E+00  0.259611E+04  0.000000E+00  0.373538E+03  0.617441E+02  0.122751E+03  0.256404E+04  0.820038E+01  0.256417E+04
  0.687282E+01  0.124201E+03  0.248401E+03  0.745203E+03  0.150000E+04  0.150000E+04  0.150000E+04  0.150000E+04  0.200000E+03  0.200000E+03  0.200000E+03  0.200000E+03  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.499793E+00  0.000000E+00  0.259611E+04  0.000000E+00  0.373538E+03  0.619270E+02  0.122386E+03  0.256387E+04  0.820207E+01  0.256398E+04
  0.647555E+01  0.124201E+03  0.248401E+03  0.745203E+03  0.150000E+04  0.150000E+04  0.150000E+04  0.150000E+04  0.200000E+03  0.200000E+03  0.200000E+03  0.200000E+03  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.499793E+00  0.000000E+00  0.259611E+04  0.000000E+00  0.373538E+03  0.627345E+02  0.122222E+03  0.256402E+04  0.820074E+01  0.256415E+04
  0.646639E+01  0.124201E+03  0.248401E+03  0.745203E+03  0.150000E+04  0.150000E+04  0.150000E+04  0.150000E+04  0.200000E+03  0.200000E+03  0.200000E+03  0.200000E+03  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.499793E+00  0.000000E+00  0.259611E+04  0.000000E+00  0.373538E+03  0.625118E+02  0.122343E+03  0.256403E+04  0.820066E+01  0.256415E+04
  0.643050E+01  0.124201E+03  0.248401E+03  0.745203E+03  0.150000E+04  0.150000E+04  0.150000E+04  0.150000E+04  0.200000E+03  0.200000E+03  0.200000E+03  0.200000E+03  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.499793E+00  0.000000E+00  0.259611E+04  0.000000E+00  0.373538E+03  0.615251E+02  0.122866E+03  0.256404E+04  0.820031E+01  0.256417E+04
  0.687866E+01  0.124201E+03  0.248401E+03  0.745203E+03  0.150000E+04  0.150000E+04  0.150000E+04  0.150000E+04  0.200000E+03  0.200000E+03  0.200000E+03  0.200000E+03  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.499793E+00  0.000000E+00  0.259611E+04  0.000000E+00  0.373538E+03  0.617791E+02  0.122458E+03  0.256387E+04  0.820205E+01  0.256398E+04
  0.688008E+01  0.124201E+03  0.248401E+03  0.745203E+03  0.150000E+04  0.150000E+04  0.150000E+04  0.150000E+04  0.200000E+03  0.200000E+03  0.200000E+03  0.200000E+03  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.499793E+00  0.000000E+00  0.259611E+04  0.000000E+00  0.373538E+03  0.617427E+02  0.122475E+03  0.256387E+04  0.820205E+01  0.256398E+04
  0.643106E+01  0.124201E+03  0.248401E+03  0.745203E+03  0.150000E+04  0.150000E+04  0.150000E+04  0.150000E+04  0.200000E+03  0.200000E+03  0.200000E+03  0.200000E+03  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.499793E+00  0.000000E+00  0.259611E+04  0.000000E+00  0.373538E+03  0.615421E+02  0.122857E+03  0.256404E+04  0.820032E+01  0.256417E+04
  0.689205E+01  0.124201E+03  0.248401E+03  0.745203E+03  0.150000E+04  0.150000E+04  0.150000E+04  0.150000E+04  0.200000E+03  0.200000E+03  0.200000E+03  0.200000E+03  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.499793E+00  0.000000E+00  0.259611E+04  0.000000E+00  0.373538E+03  0.614273E+02  0.122627E+03  0.256387E+04  0.820202E+01  0.256398E+04
  0.687945E+01  0.124201E+03  0.248401E+03  0.745203E+03  0.150000E+04  0.150000E+04  0.150000E+04  0.150000E+04  0.200000E+03  0.200000E+03  0.200000E+03  0.200000E+03  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.499793E+00  0.000000E+00  0.259611E+04  0.000000E+00  0.373538E+03  0.617589E+02  0.122467E+03  0.256387E+04  0.820205E+01  0.256398E+04
  0.642770E+01  0.124201E+03  0.248401E+03  0.745203E+03  0.150000E+04  0.150000E+04  0.150000E+04  0.150000E+04  0.200000E+03  0.200000E+03  0.200000E+03  0.200000E+03  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.499793E+00  0.000000E+00  0.259611E+04  0.000000E+00  0.373538E+03  0.614407E+02  0.122910E+03  0.256404E+04  0.820028E+01  0.256417E+04
  0.646720E+01  0.124201E+03  0.248401E+03  0.745203E+03  0.150000E+04  0.150000E+04  0.150000E+04  0.150000E+04  0.200000E+03  0.200000E+03  0.200000E+03  0.200000E+03  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.499793E+00  0.000000E+00  0.259611E+04  0.000000E+00  0.373538E+03  0.625319E+02  0.122332E+03  0.256403E+04  0.820067E+01  0.256415E+04
  0.643882E+01  0.124201E+03  0.248401E+03  0.745203E+03  0.150000E+04  0.150000E+04  0.150000E+04  0.150000E+04  0.200000E+03  0.200000E+03  0.200000E+03  0.200000E+03  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.499793E+00  0.000000E+00  0.259611E+04  0.000000E+00  0.373538E+03  0.617702E+02  0.122737E+03  0.256404E+04  0.820039E+01  0.256417E+04
  0.645402E+01  0.124201E+03  0.248401E+03  0.745203E+03  0.150000E+04  0.150000E+04  0.150000E+04  0.150000E+04  0.200000E+03  0.200000E+03  0.200000E+03  0.200000E+03  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.499793E+00  0.000000E+00  0.259611E+04  0.000000E+00  0.373538E+03  0.621922E+02  0.122514E+03  0.256403E+04  0.820054E+01  0.256416E+04
