  0.550000E+03  0.250000E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.640000E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.887884E+02  0.129084E+03  0.306603E+03  0.162909E+03  0.297296E+03
  0.550000E+03  0.203313E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.629320E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.967331E+02  0.127391E+03  0.293969E+03  0.185279E+03  0.287667E+03
  0.550000E+03  0.236442E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.634601E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.953427E+02  0.126024E+03  0.303428E+03  0.167534E+03  0.294618E+03
  0.550000E+03  0.233203E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.657107E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.881256E+02  0.128304E+03  0.298711E+03  0.173880E+03  0.290674E+03
  0.550000E+03  0.227581E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.662148E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.877428E+02  0.128268E+03  0.295869E+03  0.177770E+03  0.288390E+03
  0.550000E+03  0.226153E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.653489E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.912481E+02  0.127061E+03  0.297046E+03  0.176636E+03  0.289419E+03
  0.550000E+03  0.225455E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.646118E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.939383E+02  0.126158E+03  0.298165E+03  0.175394E+03  0.290369E+03
  0.550000E+03  0.202932E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.639527E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.947540E+02  0.127348E+03  0.291635E+03  0.187908E+03  0.285809E+03
  0.550000E+03  0.200645E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.644856E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.930000E+02  0.127814E+03  0.289464E+03  0.190862E+03  0.284168E+03
  0.550000E+03  0.220393E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.648481E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.938658E+02  0.126183E+03  0.296060E+03  0.178671E+03  0.288750E+03
  0.550000E+03  0.252619E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.636717E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.890048E+02  0.129242E+03  0.307829E+03  0.161205E+03  0.298365E+03
  0.550000E+03  0.201031E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.642690E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.935579E+02  0.127736E+03  0.290144E+03  0.190069E+03  0.284700E+03
  0.550000E+03  0.226937E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.655038E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.905244E+02  0.127318E+03  0.297018E+03  0.176564E+03  0.289377E+03
  0.550000E+03  0.242647E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.652941E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.866011E+02  0.129256E+03  0.302423E+03  0.168680E+03  0.293719E+03
  0.550000E+03  0.228007E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.655465E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.901241E+02  0.127476E+03  0.297296E+03  0.176105E+03  0.289585E+03
  0.550000E+03  0.225044E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.648697E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.931338E+02  0.126419E+03  0.297565E+03  0.176174E+03  0.289879E+03
  0.550000E+03  0.212300E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.639110E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.966642E+02  0.125791E+03  0.295127E+03  0.181416E+03  0.288244E+03
  0.550000E+03  0.248759E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.640965E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.888987E+02  0.128950E+03  0.306099E+03  0.163605E+03  0.296859E+03
  0.550000E+03  0.235797E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.648313E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.906346E+02  0.127571E+03  0.301054E+03  0.170757E+03  0.292620E+03
